,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Aging,0.17625895,-0.21255499,-0.21840566,-0.17292514,0.16657382,-0.2439559,-0.1691859,0.16428055,0.09596374,-0.18686408,0.052041832,0.18697171,0.31910348,0.15362796,0.054420143,-0.022032537,0.066826284,0.24664335,-0.22884852,0.10768318,0.1583515,0.1734853,-0.25208935,0.06256263,-0.14112075,0.052465227,0.15180144,-0.30140427,0.2307342,0.048229337,-0.13173503,0.10172275,0.23814368,0.20672451,0.13032049,0.32746923,-0.17193079,-0.33258575,-0.012425572,-0.11444469,0.04099282,0.12193681,0.32558838,0.13282706,-0.15244792,0.053260252,0.13991456,-0.19377834,-0.18812251,-0.19147553,-0.14782023,-0.20810212,0.21625932,0.12285236,0.1968856,0.29498804,-0.16908203,0.04909125,-0.17970687,0.054004326,0.1699192,-0.06904259,-0.06796867,0.116076834
Seizures,0.13575247,0.21143883,0.39904517,0.29720795,0.25734615,0.28774714,0.49948815,0.17883985,-0.18464749,0.14647801,-0.41655764,0.49209642,0.4391698,0.53867394,0.1686439,0.38848856,-0.23814018,0.41291702,-0.13344206,0.21852827,0.6732585,0.51150686,-0.288495,0.023588568,0.40915063,0.08749063,-0.043433294,0.055949967,0.32207146,-0.10262714,-0.065411724,0.14091378,0.016387252,0.047484353,-0.17162374,0.11496706,0.2096993,0.24169964,0.021944568,0.1309825,-0.49708736,0.35401237,-0.08577232,0.026549026,0.14827669,-0.5863536,0.20984448,-0.07575646,0.027385227,0.44151646,-0.19655368,-0.34971455,-0.21424182,0.12883945,-0.01066643,-0.38980603,0.16835485,-0.09913729,0.18633318,-0.518352,0.01107575,0.31196725,0.4007225,-0.2730371
Mental Disorders,0.24319509,-0.287491,-0.3557252,-0.28906524,0.4465127,-0.34113476,-0.31860352,0.23501498,0.12886785,-0.1570347,0.17226012,0.34236825,0.3885604,0.29449713,-0.104271315,-0.21156013,0.15074085,0.3716914,-0.30521753,0.28258932,0.31561327,0.2622546,-0.4945698,0.16356407,-0.3019222,0.052566033,0.2063984,-0.40056804,0.32217664,-0.120090246,-0.25388646,0.14321803,0.26064333,0.26093176,0.25468022,0.437022,-0.28331882,-0.46243483,-0.1863027,-0.20079082,0.24364768,0.1331359,0.47866622,0.24429955,-0.35362944,0.12042154,0.26284483,-0.39532042,-0.28927758,-0.22967327,-0.33845496,-0.3865209,0.27236035,0.24783565,0.28359246,0.3389923,-0.33570886,0.2113512,-0.3104056,0.2024804,0.25097433,-0.2889866,-0.14946724,0.23924585
Depression,0.28899395,-0.15153708,-0.3984564,-0.3941891,0.33921042,-0.35333365,-0.21087232,0.21153675,0.10018543,-0.13886173,0.10172284,0.23350552,0.29630533,0.2814166,-0.084011495,-0.06146183,0.05268308,0.33983824,-0.21125941,0.29802966,0.13467206,0.32305557,-0.33511096,0.026868112,-0.17276858,0.1728009,0.22614835,-0.4230693,0.35265803,0.0626773,-0.25404084,0.13024886,0.34402806,0.3556671,0.28064346,0.2567451,-0.17567575,-0.25148395,-0.09890878,-0.15896635,0.051820718,0.3118378,0.28385496,0.26449502,-0.21494384,0.057886444,0.27282706,-0.2572391,-0.17709658,-0.14842097,-0.1922763,-0.36846063,0.1840963,0.12441065,0.09607176,0.23314974,-0.35422674,0.2517637,-0.3557766,0.18340784,0.23173149,-0.25816655,-0.17952594,0.18502028
Testicular Neoplasms,0.2160398,-0.2704054,-0.32713783,-0.23097004,0.35982782,-0.2847836,-0.2693282,0.22928861,0.12970904,-0.14397195,0.14205468,0.2945935,0.32758307,0.27761373,-0.08560693,-0.19808254,0.11994236,0.34368652,-0.252624,0.23181935,0.2627202,0.22186655,-0.4101182,0.15597314,-0.24425666,0.06620863,0.17804644,-0.38139263,0.27172726,-0.093261704,-0.23155284,0.13924946,0.24841598,0.21320258,0.24074873,0.3828713,-0.25025988,-0.3936063,-0.18788613,-0.17248298,0.194854,0.10797918,0.44386023,0.22445342,-0.29987007,0.10317819,0.22500151,-0.32003182,-0.2687223,-0.23960945,-0.27019435,-0.32228595,0.23942739,0.19975603,0.24837825,0.26445323,-0.28594437,0.18138057,-0.26371112,0.16586295,0.24228078,-0.2260747,-0.118251406,0.20527025
Endometrial Neoplasms,0.31893265,0.50215185,0.070500344,0.30267102,-0.2952056,0.48860037,0.37194818,-0.52490336,-0.65133023,-0.7175923,-0.13418108,0.46547228,-0.90523183,-0.5312113,0.2870865,0.954491,-0.44948134,-0.3593239,-0.22533962,-0.6654634,-0.42597532,-0.15464795,0.10889645,-0.015316337,-0.103751086,-0.6824477,-0.0873062,0.28595075,-0.3192944,0.35225326,0.5037783,0.3018249,-0.0043814033,-0.1254879,0.13663709,-0.0750785,-0.4293281,0.5132453,0.20346096,-0.22533126,0.059632003,0.15067846,-0.5521954,0.24200022,-0.047211878,0.09909932,-0.34903476,0.12903762,0.5052988,-0.016881347,-0.71088105,0.27179012,-0.03769985,0.22529769,0.2886819,-0.6057322,0.93085325,0.2685721,-0.261612,-0.8175785,-0.0421924,0.5671655,-0.056018293,-0.44886816
"Carcinoma, Renal Cell",0.7662207,-0.76279694,-0.57410705,-0.37274432,0.40343982,-0.8272233,0.33236045,0.6813952,-0.17298065,-0.9284529,-0.46976238,1.4007242,-0.43779033,-0.2908391,0.3098525,0.2307511,-0.35521126,-0.045533895,-0.87089723,0.5818268,0.7716825,-0.25720906,-0.5711651,0.21093684,-0.42592114,-0.33719587,0.43610013,-0.10268223,0.36232567,-0.29050753,-0.3544401,0.4206558,0.62657833,0.34843233,0.7820866,0.010106936,-0.8519654,-0.21977276,-0.2691743,-0.4538582,0.0772506,0.5915625,0.6921101,0.6013038,-1.000119,-0.07880914,-0.17655328,-0.50507694,0.12878457,-0.16942617,-1.3100374,-0.027343035,0.94954175,1.3019456,1.2364345,-0.07423416,0.2732768,0.5212524,-0.61283916,-0.97166336,-0.1444903,0.5177376,-0.6893549,-0.32439417
Carcinoma,0.25351557,-0.3050605,-0.34780353,-0.2714545,0.4610661,-0.3385984,-0.3242941,0.23576795,0.1419105,-0.17601265,0.17116913,0.3521069,0.39605433,0.28664187,-0.10054152,-0.22208928,0.16079569,0.377102,-0.30646688,0.27781662,0.32178742,0.24786949,-0.4943145,0.16436595,-0.3137873,0.039439507,0.19813277,-0.38613635,0.31796736,-0.14281915,-0.25754467,0.14096843,0.25126103,0.2576523,0.2689657,0.4489395,-0.291022,-0.48062995,-0.19113007,-0.2147735,0.24880783,0.12965868,0.48417044,0.24023056,-0.3704333,0.14134124,0.26531714,-0.41107932,-0.28166616,-0.23442754,-0.34423956,-0.38146374,0.27770767,0.26623282,0.28753027,0.34603277,-0.33040443,0.20127864,-0.32029426,0.20494679,0.24879862,-0.29131094,-0.16520448,0.24443795
Wilms Tumor,1.0760685,0.2638804,0.212795,0.553459,0.37599033,-0.48096508,0.08851328,0.46035856,-0.42812037,-0.8279096,-0.08716625,0.74837285,1.2795458,0.46400592,-0.078859106,0.0031149834,-0.014791906,0.49741638,-0.7831043,0.035617825,0.7285167,-0.58045566,-0.25224692,0.19651332,-0.34342408,-0.118038476,0.18161622,-0.3334365,-0.1153326,0.09609168,-0.23211312,-0.37613657,0.3312614,0.4685887,0.65175736,1.0793337,-1.0323377,-0.99344194,0.17738944,-0.6815076,-0.08656889,0.3619982,0.42888206,0.31432176,-0.6628307,0.13215882,-0.28050315,0.119145855,-0.56541955,0.02579777,-0.6226059,-0.582036,0.37050608,0.4483564,0.3999041,0.5063665,0.13147135,-0.22255567,-0.61835355,-0.3401238,0.6548704,-0.094956405,-0.66186917,0.51787734
"Diabetes Mellitus, Type 2",0.19694924,0.7079265,0.3489471,0.26021102,0.07901695,-0.402538,0.48287094,0.46080944,-0.31241202,0.19259527,0.29013157,0.6729818,0.43927,0.19434679,-0.13599402,0.27620977,-0.022544563,-0.45095468,-0.91486764,1.5662322,-0.106694266,0.34156471,-0.33789563,0.38808027,-0.004493393,-0.36303547,0.59235144,0.5415252,0.35291547,-0.2655579,-0.44402805,-0.4351256,0.2864405,0.45471913,-0.1041862,0.46884745,-0.6744484,0.06922011,0.0273799,-0.45155016,-0.035146266,0.26736507,0.6672097,0.3413949,-0.4635471,-0.15344441,-0.10763857,0.23849477,-0.27493814,-0.10862866,-0.033084065,-0.48296785,0.43020314,0.19694752,0.6783874,0.012898207,-0.6835198,0.104930855,0.009849742,-0.37007576,-0.14889319,0.35316992,-0.2085272,1.0536913
Gallbladder Neoplasms,0.722105,-0.8974688,-0.72411585,-0.8634207,1.5539652,-0.15877402,-0.36246777,1.0693867,-0.22987852,-1.175162,0.15424332,1.6517111,1.3945296,0.65073264,0.016257377,0.083707824,0.5124674,1.0110786,-0.74527115,0.92442274,1.2937454,0.8200848,-1.2403479,0.35578042,-1.1366956,0.04327953,0.007490799,-1.0455587,0.8725115,-0.30610877,-0.42663264,0.72116226,0.6557496,0.69576,0.7496524,1.0723934,-1.7184386,-1.4480228,-0.41725144,-0.30500656,0.56854033,0.35422584,1.2078595,0.67160267,-1.3729937,0.25500727,0.26930165,-1.5599158,-0.6660443,-0.40719688,-1.458255,-0.67974466,0.7766919,0.88092655,1.1673379,0.5986106,-0.7938791,0.55227125,-0.7949215,-0.3255337,1.1344299,-0.8139955,-0.5848424,0.20012426
"Leukemia, Myeloid, Acute",0.23009777,0.20191133,-0.14260516,-0.44471246,0.0019673407,0.18899807,-0.13219264,-0.05950582,-0.5541786,-0.65203196,0.25137982,0.95264626,0.12953201,0.08824544,0.10887686,0.3428924,0.10622153,0.027248345,-0.25463748,0.17248696,0.3052682,0.27690324,-0.30916744,0.32654864,-0.32747877,-0.37267715,-0.12802525,-0.44765976,0.5460844,0.63858455,0.24758478,0.15327626,0.31922573,0.4227935,0.1276356,0.68033886,-0.94947255,-0.07369807,-0.19717214,-0.34507123,0.4741379,0.01700008,0.12942924,0.59183264,-0.12454642,-0.08133764,-0.088966824,-0.39850718,-0.36033663,0.11683674,-0.8730265,-0.20967302,-0.055501655,-0.18656677,0.979365,0.03997928,0.26907492,0.42202112,-0.3404854,-0.42250106,0.84198004,0.10979743,-0.06522623,0.028239265
Adenocarcinoma of Lung,0.83778715,-0.28165394,0.05599737,0.4541437,1.0250418,0.3304214,0.27266353,0.09518718,-0.112088114,-1.3799938,-0.16382036,1.3809258,0.49355686,0.5523624,0.43104413,0.5128945,-0.03338108,0.5468257,-0.6795111,0.3390589,0.30978593,0.14838383,-0.64030886,0.34649846,-0.68485534,-0.31424683,-0.09124784,-0.037595056,0.67166734,-0.12423614,-0.16139561,0.35381323,0.3588097,0.44374603,0.43660432,0.7659461,-1.368555,-0.9011375,-0.22358537,-0.56593585,0.16055036,0.49725696,0.2771142,0.7613212,-0.5523685,0.45626897,0.13470188,-0.9232937,-0.24203455,-0.2413024,-1.0570037,-0.5832828,0.3546185,1.0129131,0.3179072,-0.060085535,0.35402825,0.30411416,-0.6912056,-0.7611391,0.38478172,0.016506456,-0.29043096,-0.13396418
Pancreatic Neoplasms,0.34310734,-0.4281356,0.24851632,0.0106533915,0.89878094,0.1492787,0.30141053,-0.05683382,-0.38725346,-1.7906585,-0.7142787,1.5721755,0.29792556,-0.179235,0.6058755,0.5224555,-0.2890321,0.2878648,-0.48390585,0.4676147,0.41824934,-0.49445188,-0.23043025,0.5343933,-0.6017907,-0.8186405,0.12564126,0.37138247,0.66822624,0.35541177,-0.09292558,0.24725121,0.40929556,0.28315663,0.4908032,0.54179066,-1.1440403,-0.5985414,-0.55999625,-1.1194164,0.25520787,0.8782236,0.11216402,0.72386026,-0.6063576,0.35673222,0.38763624,-0.6099662,-0.23285224,-0.033550084,-0.8187675,-0.39979684,0.31698853,1.105366,0.7944048,0.21677893,0.48419774,0.38073984,-1.0391083,-0.83521235,0.3382418,0.3101552,-0.18213561,-0.19192606
"Intracranial Hemorrhage, Hypertensive",0.23022091,-0.2891316,-0.36966076,-0.30548632,0.45130545,-0.3509204,-0.33349004,0.23822807,0.119275264,-0.13594164,0.19204855,0.35233882,0.39782256,0.31109366,-0.115669385,-0.21982294,0.15705863,0.3703158,-0.32109565,0.2941505,0.33473366,0.28003377,-0.5254578,0.18218689,-0.31164855,0.051790062,0.21728899,-0.42516235,0.3309948,-0.11616439,-0.25492537,0.15083766,0.26794022,0.2605663,0.24150345,0.45230475,-0.2888427,-0.47621536,-0.19193801,-0.19377312,0.2667956,0.1148188,0.5061206,0.251499,-0.3584216,0.107842505,0.26661754,-0.40329605,-0.31572446,-0.24062559,-0.35761452,-0.40530396,0.2834868,0.24397211,0.30705655,0.3521858,-0.34834743,0.22591355,-0.29816347,0.20880316,0.26303294,-0.2974643,-0.13430545,0.24718992
Stroke,0.22793086,-0.2886269,-0.37039152,-0.30722436,0.45134246,-0.35060465,-0.3329754,0.2390047,0.11672429,-0.13521774,0.19223775,0.35318705,0.39879522,0.31304798,-0.11624655,-0.2201516,0.15607464,0.37000892,-0.32236484,0.29551166,0.33650836,0.2822543,-0.5271556,0.18357256,-0.31086725,0.05363308,0.21843277,-0.42655298,0.33241138,-0.115850516,-0.25499782,0.15257871,0.269799,0.25951672,0.23961496,0.45223448,-0.28941938,-0.47630432,-0.19259712,-0.19114468,0.26802275,0.11486249,0.50833505,0.25281054,-0.35713303,0.10491153,0.26555634,-0.4029054,-0.3179507,-0.24039702,-0.35784787,-0.4063168,0.28419018,0.24350512,0.30892688,0.35163105,-0.34884387,0.22613266,-0.29528427,0.20791554,0.26378974,-0.29777792,-0.13054346,0.24625908
"Stroke, Lacunar",0.1384466,-0.27162135,-0.37628624,-0.34726006,0.4502888,-0.30619746,-0.28482032,0.28190696,0.003595688,-0.14903076,0.16392846,0.38525674,0.4341789,0.3822021,-0.11826089,-0.22451025,0.09964822,0.36082122,-0.36643523,0.330163,0.39446455,0.35262004,-0.5551293,0.22560292,-0.26650956,0.14205681,0.2499989,-0.44575894,0.38441554,-0.11477011,-0.25535575,0.22825414,0.34575635,0.19358054,0.17377573,0.42974278,-0.32019252,-0.46722794,-0.22459495,-0.07807768,0.29131544,0.1529328,0.56943876,0.30741495,-0.29341784,-0.00019448507,0.20310074,-0.36788985,-0.3855432,-0.21489707,-0.3425326,-0.4250624,0.3011027,0.24641116,0.36612883,0.30350503,-0.34802362,0.19903752,-0.18091425,0.15166733,0.27873442,-0.29451817,0.029097285,0.19234543
Peripheral Arterial Disease,0.2346139,-0.29376072,-0.37203774,-0.30493262,0.4573739,-0.3547794,-0.33696565,0.24005814,0.12505507,-0.13965723,0.1924205,0.3534009,0.40135884,0.3119036,-0.11706277,-0.22510672,0.16044982,0.37664068,-0.32197905,0.29570457,0.33696032,0.27969277,-0.5279516,0.18246093,-0.31330788,0.054315154,0.21940345,-0.42560557,0.33305305,-0.12210716,-0.2595258,0.15025139,0.2690557,0.26426506,0.24570286,0.45765483,-0.29029265,-0.48030046,-0.19324839,-0.1969825,0.26792958,0.11841333,0.50956726,0.2508745,-0.36278126,0.11187953,0.26998466,-0.40785182,-0.31448537,-0.24244946,-0.3575109,-0.40696982,0.28619224,0.24687967,0.3059519,0.35613576,-0.35178787,0.2250474,-0.30311152,0.21281698,0.26240435,-0.30046323,-0.13820657,0.25072873
"Glaucoma, Open-Angle",0.22993438,-0.29464918,-0.38430184,-0.31906894,0.4626659,-0.3641096,-0.345998,0.24221513,0.11996581,-0.12798108,0.20442674,0.36084872,0.40782532,0.32385528,-0.124650486,-0.22950338,0.16359515,0.37743378,-0.33204728,0.30592203,0.34787318,0.29342073,-0.54777706,0.1926472,-0.31867707,0.05645002,0.22849551,-0.44310114,0.34220967,-0.11880272,-0.26280805,0.15551934,0.2777387,0.26789626,0.24013664,0.46709228,-0.2937669,-0.48875132,-0.19576018,-0.19334704,0.2804466,0.11166167,0.52714044,0.2577735,-0.3658835,0.10413955,0.27453896,-0.4141951,-0.32947922,-0.24939682,-0.36833885,-0.42104337,0.29409286,0.24435104,0.31852195,0.3650479,-0.3617909,0.23604348,-0.29876983,0.21810584,0.26997212,-0.3069434,-0.1315786,0.25665173
Intracranial Aneurysm,0.22921519,-0.2897059,-0.37156942,-0.30697152,0.45150736,-0.35306847,-0.33441448,0.23853894,0.11962821,-0.13433132,0.19282885,0.3516763,0.39804107,0.3125476,-0.117428765,-0.22279671,0.15747657,0.3719052,-0.3216501,0.29634577,0.33624297,0.28157604,-0.5276926,0.18348758,-0.31030098,0.05539763,0.21941459,-0.4272582,0.33283982,-0.1172468,-0.25676277,0.15104099,0.2701031,0.26105788,0.23995183,0.45359188,-0.28809002,-0.47575957,-0.19215226,-0.19173068,0.26827005,0.11557427,0.5088712,0.25174472,-0.3576204,0.10574158,0.26697996,-0.4032431,-0.3168456,-0.24090734,-0.3563101,-0.40692174,0.28477898,0.24303581,0.30753198,0.35300457,-0.35031658,0.22605698,-0.29655787,0.20987196,0.26218015,-0.2985889,-0.13180159,0.24799886
Leukemia,0.20319594,-0.27183887,-0.38530937,-0.335137,0.4316555,-0.36472136,-0.33917037,0.2217848,0.09080493,-0.09149266,0.21532787,0.36280736,0.38112772,0.33087158,-0.12741795,-0.20818645,0.15166254,0.33964825,-0.33794636,0.30838707,0.3435382,0.30552527,-0.5544278,0.20722948,-0.30647102,0.04986188,0.23571968,-0.45762086,0.34415653,-0.085971355,-0.24765585,0.15834025,0.2907971,0.25223428,0.21129744,0.44554764,-0.2860748,-0.4695258,-0.19204815,-0.1686489,0.28695855,0.089455955,0.5274441,0.2702667,-0.34025574,0.07924993,0.26686475,-0.39761811,-0.34130952,-0.253697,-0.37237483,-0.42963472,0.2944353,0.22951603,0.33245113,0.35236564,-0.34618476,0.24595948,-0.26438028,0.20336956,0.2672849,-0.2892762,-0.10529358,0.2466385
Cardiovascular Diseases,0.18398008,-0.28465813,-0.47855377,-0.43289778,0.4835488,-0.42852062,-0.40852523,0.26139233,0.06821905,-0.021672413,0.28902897,0.3988866,0.4479932,0.42628798,-0.17970456,-0.25500214,0.17567149,0.38612103,-0.4070665,0.3679601,0.4205406,0.40102834,-0.689055,0.27249914,-0.34219277,0.095283374,0.30494848,-0.5809371,0.41013947,-0.0672332,-0.28572434,0.19291635,0.3536014,0.29329777,0.18194154,0.52386475,-0.31473193,-0.5293228,-0.21483159,-0.15011957,0.36249292,0.077555135,0.6470464,0.3093851,-0.36845732,0.032548547,0.30022648,-0.43287674,-0.4503296,-0.29855055,-0.44275913,-0.52970535,0.34532833,0.20802744,0.40024045,0.4210749,-0.4385029,0.31920797,-0.2577886,0.25816873,0.3219449,-0.34206954,-0.06664889,0.296736
Carotid Stenosis,0.22921519,-0.28970587,-0.37156934,-0.30697155,0.4515073,-0.35306844,-0.3344144,0.23853892,0.11962823,-0.13433135,0.19282883,0.35167634,0.39804107,0.31254756,-0.11742872,-0.22279668,0.1574766,0.3719052,-0.32165,0.29634577,0.33624303,0.28157607,-0.52769256,0.1834876,-0.31030092,0.055397633,0.21941458,-0.42725834,0.33283976,-0.11724682,-0.25676274,0.151041,0.27010313,0.26105788,0.2399519,0.45359188,-0.28809008,-0.47575966,-0.19215225,-0.19173068,0.26827008,0.11557427,0.5088712,0.25174472,-0.3576203,0.10574162,0.26697984,-0.40324306,-0.31684557,-0.24090731,-0.3563101,-0.4069218,0.284779,0.24303578,0.30753204,0.35300457,-0.35031652,0.22605696,-0.29655784,0.20987199,0.26218018,-0.29858884,-0.13180162,0.2479989
Glaucoma,0.22993438,-0.29464912,-0.3843017,-0.3190688,0.462666,-0.3641096,-0.34599796,0.24221513,0.11996583,-0.12798107,0.20442677,0.3608488,0.40782532,0.32385522,-0.12465046,-0.2295034,0.16359513,0.37743375,-0.33204734,0.30592203,0.3478733,0.29342076,-0.54777706,0.1926472,-0.31867704,0.05645003,0.22849551,-0.44310126,0.3422096,-0.11880272,-0.26280797,0.15551934,0.27773872,0.26789618,0.2401366,0.46709222,-0.29376677,-0.48875132,-0.19576018,-0.19334705,0.28044656,0.1116617,0.5271405,0.2577735,-0.3658835,0.10413953,0.27453896,-0.4141951,-0.32947922,-0.24939686,-0.36833888,-0.42104346,0.2940927,0.244351,0.3185219,0.3650479,-0.36179072,0.23604347,-0.2987699,0.2181058,0.26997203,-0.3069434,-0.13157856,0.25665173
Atherosclerosis,0.29074946,-0.35071373,-0.41738907,-0.326219,0.5567685,-0.40554413,-0.3955683,0.26455823,0.18161474,-0.179556,0.21787852,0.4037219,0.46953815,0.33441186,-0.13396904,-0.27029708,0.20509854,0.44706944,-0.35804227,0.32598475,0.38574445,0.2932731,-0.5971011,0.19636303,-0.3767505,0.037897613,0.24197897,-0.45902708,0.36185175,-0.17408793,-0.30460924,0.15586416,0.2783781,0.31738153,0.30703014,0.5429147,-0.33197224,-0.5683515,-0.21483038,-0.26472515,0.30740678,0.13083242,0.575936,0.26515114,-0.44850144,0.16232456,0.32342023,-0.49345636,-0.33340243,-0.27617887,-0.41299325,-0.45534372,0.32650843,0.29267174,0.3315573,0.42600965,-0.40434095,0.255692,-0.384678,0.2599786,0.29460052,-0.3553418,-0.20148245,0.30296683
"Carcinoma, Basal Cell",0.23667318,-0.30411422,-0.38134164,-0.3107213,0.47122994,-0.3629095,-0.34861922,0.24312718,0.12642446,-0.13985191,0.20344412,0.36649588,0.4126715,0.32008475,-0.122788936,-0.23440886,0.16875902,0.38014513,-0.33256596,0.30401927,0.3506551,0.28665408,-0.5463568,0.19177686,-0.32530206,0.05058745,0.22403549,-0.43565786,0.3410234,-0.13045359,-0.26541674,0.15546441,0.27476954,0.2671379,0.24942543,0.47310844,-0.298022,-0.49849284,-0.19759089,-0.20096037,0.2818999,0.1122025,0.52949345,0.25631675,-0.37489712,0.11558536,0.27641153,-0.42275408,-0.3245806,-0.2514288,-0.37060887,-0.4186531,0.29727247,0.25427052,0.31964266,0.36856672,-0.35985246,0.23074229,-0.30521548,0.21976106,0.26986232,-0.30909544,-0.14109077,0.25930458
Endometriosis,0.35169727,-0.43132797,-0.46525443,-0.33431962,0.6736347,-0.44780958,-0.46304488,0.30040064,0.23698269,-0.24344012,0.2499657,0.46527335,0.55083907,0.36388385,-0.15250774,-0.341172,0.2570562,0.52528596,-0.40202898,0.3502009,0.4415145,0.30291423,-0.6655573,0.21178661,-0.45110142,0.027266635,0.25845647,-0.48851907,0.3988756,-0.25843507,-0.35871378,0.17418024,0.29110822,0.3606032,0.38273996,0.6445509,-0.3822108,-0.6771064,-0.24108191,-0.3311531,0.3591531,0.14206502,0.6552475,0.28403798,-0.5471699,0.23214783,0.37100244,-0.59110534,-0.35319304,-0.31020725,-0.47024345,-0.5059111,0.37688252,0.35997775,0.3673883,0.5003427,-0.45509022,0.2715219,-0.4672992,0.31675407,0.3313362,-0.42142615,-0.27008003,0.3607266
Coronary Artery Disease,0.3690494,-0.43422642,-0.4512174,-0.31594422,0.6770109,-0.4420083,-0.45644504,0.29788664,0.2557855,-0.26332998,0.23517251,0.45906687,0.5474909,0.34513888,-0.14181036,-0.3347355,0.25868315,0.53165275,-0.38888493,0.33921376,0.42767212,0.28250438,-0.6437975,0.1954513,-0.45143843,0.016163338,0.24681418,-0.4654052,0.38587624,-0.26626134,-0.35766688,0.16266613,0.27405995,0.3663709,0.39989188,0.63956374,-0.38002393,-0.67390054,-0.23834452,-0.35036018,0.34206074,0.15171292,0.6324497,0.27356932,-0.55443,0.25177756,0.37324703,-0.5926257,-0.33013284,-0.30463326,-0.46204308,-0.48942733,0.36691436,0.36703587,0.34805346,0.49658215,-0.446415,0.2623927,-0.4885725,0.31431606,0.3234369,-0.41710824,-0.2937978,0.3594024
Aortic Aneurysm,0.19090733,-0.2835373,-0.4548042,-0.40589112,0.47219804,-0.410143,-0.39113796,0.2548855,0.07591884,-0.042240914,0.26792732,0.38657779,0.43398157,0.4033668,-0.16555154,-0.24697454,0.16932072,0.38039112,-0.38833433,0.3494373,0.40071583,0.37510115,-0.6529,0.25470027,-0.3322812,0.089007325,0.2865433,-0.54708624,0.3934326,-0.074749365,-0.27854815,0.1837062,0.3375559,0.28267077,0.19081154,0.5049827,-0.30771786,-0.5141224,-0.20925671,-0.15479296,0.34143505,0.086277455,0.616249,0.29767,-0.36199552,0.04667273,0.2901966,-0.4216738,-0.4217355,-0.28573167,-0.42260906,-0.50337946,0.3313594,0.21322568,0.37918082,0.40384093,-0.41686574,0.29799566,-0.26225442,0.24713375,0.30655503,-0.3290269,-0.07812048,0.28553402
"Neurofibroma, Plexiform",0.2317093,-0.30318576,-0.39542785,-0.32664254,0.47492632,-0.37430432,-0.36064854,0.24581966,0.12252698,-0.12351382,0.21759151,0.3708853,0.4184265,0.33337554,-0.13160002,-0.23861606,0.17349474,0.38246104,-0.3427837,0.313128,0.3605664,0.3014365,-0.56748915,0.20219219,-0.33108646,0.05407655,0.23475254,-0.4570833,0.34949955,-0.12341299,-0.26892683,0.15950714,0.28321248,0.27326536,0.2427067,0.48367694,-0.30032864,-0.50539696,-0.19984913,-0.19791548,0.2946865,0.10513669,0.5459933,0.26185676,-0.37821501,0.10768401,0.28262523,-0.42684293,-0.34147453,-0.25946578,-0.3824028,-0.4346936,0.30457598,0.2488258,0.33064443,0.37904146,-0.37259567,0.24441062,-0.30284852,0.22763208,0.27863437,-0.31615508,-0.13501368,0.26732713
Myocardial Infarction,0.18275625,-0.25386965,-0.41425848,-0.3708636,0.43322203,-0.37867495,-0.35616493,0.24465711,0.066171676,-0.046472806,0.24033178,0.36089137,0.4002699,0.3704863,-0.14667588,-0.21448667,0.15683636,0.3509321,-0.3606014,0.32767877,0.36455274,0.34947172,-0.5962756,0.23070782,-0.30392757,0.081588365,0.2645947,-0.5075916,0.3658129,-0.061110288,-0.25575265,0.1690414,0.3130007,0.26678202,0.17976767,0.4628302,-0.28569087,-0.4718116,-0.19791818,-0.14609009,0.30411717,0.08730525,0.55952823,0.2767076,-0.3303447,0.043444604,0.2694742,-0.38131022,-0.38861638,-0.26373845,-0.38845286,-0.4623871,0.3021327,0.20455965,0.3456052,0.36655438,-0.38339174,0.2730737,-0.24802074,0.21650192,0.28586787,-0.2988394,-0.070635155,0.25971717
"Aortic Aneurysm, Abdominal",0.22894831,-0.28889778,-0.37184095,-0.3080127,0.45078522,-0.35345298,-0.3345676,0.23858477,0.11934629,-0.13248414,0.19356012,0.351267,0.3978256,0.31364253,-0.117303155,-0.22157739,0.15725286,0.37140927,-0.32164198,0.29615223,0.33590025,0.28261313,-0.52848685,0.18415102,-0.30946144,0.055802792,0.22032651,-0.427666,0.3331673,-0.11579157,-0.25653705,0.15089463,0.27029863,0.2616665,0.2389812,0.45300388,-0.28795016,-0.47521833,-0.1922323,-0.19088925,0.26774248,0.11581072,0.508839,0.25175968,-0.3566502,0.10528073,0.26699147,-0.40263683,-0.31726608,-0.24178635,-0.3565382,-0.40699652,0.28457963,0.24156351,0.30699843,0.35304493,-0.3505004,0.2265306,-0.29560512,0.21044548,0.26186806,-0.29726398,-0.13171308,0.24817955
