,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Testicular Neoplasms,0.35935307,0.20673755,0.17210771,-0.2836363,-0.256006,0.5592197,-0.15335627,-0.003426753,0.16654386,0.011527188,0.11900121,-0.112797394,-0.8887614,-0.14397123,0.6173025,0.3348648,0.24122399,-0.11771655,-0.11501828,0.26351523,0.103293635,0.27275112,0.08395017,0.18960452,-0.47788274,-0.030313767,0.19481394,-0.49187753,-0.3942244,0.030928642,0.40583718,0.01944719,-0.050631512,-0.066037536,-0.2204458,0.58025014,-0.082133055,-0.03645422,-0.0725162,0.28138283,0.13004099,-0.16666126,-0.11646166,-0.117610954,-0.13470268,-0.23925078,0.23986432,0.4694689,-0.09001526,0.18346,0.6943981,-0.24896577,0.06317513,0.22813202,-0.17971846,0.019066319,0.08935353,0.19234009,-0.19339156,0.086095326,0.32268563,-0.0038511977,0.14674136,0.03530269
Endometrial Neoplasms,-0.057883024,0.56613314,0.08647224,-0.14471442,0.44489318,-0.18719046,0.31923133,0.0004760027,0.12016885,0.1379748,0.84431887,-0.7487955,-0.80734247,0.06813723,0.28198475,-0.2855809,-0.17020887,-0.164924,0.14221914,-0.012602329,1.2160742,0.12074398,-0.68418473,0.059011746,-0.3041855,0.41816717,-0.14785333,0.28322044,0.30405873,0.32166046,-0.22674912,0.6535836,0.14069705,0.17340152,0.43392032,-0.29446825,0.039816454,0.53878915,0.5036442,0.99439895,-0.5716391,0.17978513,-0.15427458,0.77705246,0.1133464,-0.08480232,0.20664592,0.17500508,0.0055621266,-0.8204913,-0.3174104,-0.22778785,-0.235484,0.5119435,0.79046786,0.27842632,0.051475465,-0.014608502,-0.60181546,0.69925046,-0.36478862,0.23689562,-0.11429341,-0.0023022965
"Carcinoma, Renal Cell",-0.14385986,0.32632148,0.06734308,-0.017705329,-0.27698383,-0.48050955,1.6083105,0.76722443,-0.66700214,-0.36777073,1.1452452,-0.45236534,-1.0037317,-0.12528226,0.26006514,-0.4318892,-0.4042682,-0.18834448,0.49955916,-0.56527853,0.5756203,0.08540568,-0.5675595,0.9133085,-0.21202755,-0.634663,-1.2786388,0.22162788,0.1432113,-0.003050506,0.1809688,-0.010667384,0.05007789,0.5885348,0.0044305623,-0.27701193,0.18120159,0.23903151,0.3918366,1.123015,-0.047795814,-0.0460712,0.12095465,0.06727141,-0.06136121,-0.85560346,-0.29458642,-0.038163185,0.067342505,-0.7632505,-0.38210315,0.6379734,-0.52999437,-0.34950423,0.9329386,-0.120793864,0.42863154,0.09747109,-0.14620714,0.34326193,-0.3981992,0.2019213,0.21350402,-0.11256212
Prostatic Neoplasms,-0.14358574,1.0253154,0.95858604,0.25898528,0.31543383,-0.7295586,0.84577733,-0.008896947,-0.35324818,-0.06733775,1.2000163,-1.0053504,0.0034444556,-0.73356134,-0.33994704,-0.62530375,-1.2206907,-0.394433,0.49820933,-0.63708603,0.53557175,0.77383375,-0.5232594,0.25035542,-0.09546572,0.10451719,-1.0438254,-0.18801217,0.6736503,0.12978508,1.1793985,-0.28256917,0.997604,0.5120647,-0.70011765,-0.0061486214,-0.23717114,-0.051497802,0.8811606,1.119952,0.34863272,0.45128328,0.08022524,-0.6618117,-0.10678023,-0.24632373,0.034955055,0.43033573,-0.0017619729,0.54328203,0.08866541,1.3902755,-0.021199137,0.1797699,0.69294083,0.94862473,0.4638598,-0.34912005,-0.16766742,0.4912035,-0.73228276,0.5888497,0.27742776,0.3050181
Adenocarcinoma of Lung,0.63671297,0.46387228,-0.13586223,-0.51073664,0.65261424,-0.39746886,0.46212304,0.6514467,0.3241704,0.42607483,0.41282213,-0.85470265,-0.23087567,0.13674721,0.4234045,-0.3090654,-0.20358947,-0.04740777,-0.13027123,-0.056537002,0.9884801,-0.19646311,-0.8037567,-0.27154607,-0.69827485,0.21071815,0.14726244,-0.05131349,0.73764706,1.185563,0.08271331,0.4404421,0.11264011,0.017242968,0.22865957,-0.6077483,-0.10916933,0.7438793,0.80076844,0.73318076,-0.5947322,-0.01825729,-0.4632284,0.027718604,-0.21657887,-0.14311066,-0.22749382,-0.16580059,0.30473006,-0.085336514,-0.14169982,-0.089681976,-0.21140459,0.2227456,0.387914,0.34478757,-0.21896958,-0.28675854,-0.24644047,0.57546747,-0.40925425,0.31492823,0.07106283,-0.07553339
"Leukemia, Myeloid, Acute",-0.03456731,0.37426102,0.031155124,0.06643684,0.19700119,-0.36683762,-0.061873175,0.00792411,0.031820446,-0.01810804,0.5447431,0.22170582,-0.6992749,0.0022481605,-0.079830006,0.48015228,-0.16245143,-0.2607078,-0.26344767,0.1614052,1.2053252,0.37147155,-0.68017435,-0.57162625,0.08611849,0.584509,0.06329952,0.82935965,0.14796093,-0.24817774,-0.31278175,0.06598012,-0.40733194,0.5433859,-0.5765511,0.17672224,-0.18398255,0.6084756,0.3992885,0.5326732,-0.19910935,0.19740316,0.24219935,0.6587765,-0.3879682,0.04837708,-0.31463343,0.33673835,-0.15784603,-0.66247606,-0.270403,-0.18943746,0.07212732,0.12478763,0.4494599,0.26518422,-0.0067758337,-0.25000024,0.10306044,0.7163124,-0.43531042,0.4000697,0.78678113,0.23222181
Gallbladder Neoplasms,-0.19093329,1.1269836,0.35001665,-0.38858545,0.38286123,-0.15187162,0.09493777,0.6232802,-0.3705087,0.16390225,-0.21481518,-0.00082302094,-0.41639537,0.7580975,-0.25705582,0.3073824,-1.0978072,0.13218911,0.5061563,-0.56739473,1.182302,0.5216098,-0.7332243,0.29739708,0.0140936375,-0.3799386,-0.11893746,0.12383339,0.48677957,0.51148784,0.18080267,-0.07255229,-0.052544422,-0.031944335,0.5339143,-0.56641585,-0.26239336,0.2532371,0.3875808,0.8626493,0.2861479,0.23376966,0.5297892,-0.750824,-0.5262935,-0.15581623,0.16055186,0.5785181,0.45632017,0.6347116,-0.5900263,0.42044353,-0.26119274,-0.20094451,0.05015269,-0.581188,0.7550845,0.358065,0.2744874,0.58639824,-0.5344382,0.026144141,-0.30763865,0.611029
Colonic Neoplasms,0.0030432642,0.6276189,0.19727652,-0.08369532,0.007844508,-0.6100569,0.48984137,0.5402279,-0.38972408,-0.52421683,0.85119236,-0.67489266,-0.6720761,0.15643759,-0.5323701,-0.56603366,-0.4709283,-1.2949109e-05,0.34771824,-0.27637768,1.0880778,0.66391236,-0.96500844,0.577724,-0.682672,0.074393526,-0.30266017,0.34016982,-0.31063417,0.29601604,0.43124825,0.13476464,-0.05491364,0.8098996,0.17714587,-0.22747463,0.00900577,0.5835016,1.1737518,0.32343778,0.2630168,-0.05103773,0.17664778,0.2843893,-0.4350062,0.06546821,0.15079129,0.11286461,0.10858673,-0.28238496,-0.6807901,0.40821445,0.2021358,-0.47467965,0.06993912,-0.21588968,-0.21071206,0.5302872,0.07933319,0.4455727,-0.27250087,-0.12200656,-0.036498755,0.53136253
Small Cell Lung Carcinoma,0.08543742,0.5080408,-0.1973734,-0.37935176,0.102037564,-0.4040876,0.61381316,0.08681744,0.20488212,-0.15210924,0.53731966,-0.55908394,-0.11889433,0.092497945,0.47808492,-0.6105666,-0.47850403,-0.20020574,-0.060311843,0.10450688,0.51882625,0.17871045,0.0112884715,-0.47335607,-0.63859326,0.08554129,-0.047430992,0.06876452,0.5152519,0.1500933,0.059948243,0.5431095,0.09583603,-0.039252438,0.4950149,-0.5076449,-0.77769494,0.3403544,0.34900615,0.15712693,0.042439766,0.010074228,-0.10094148,0.06914434,0.4076569,0.3923337,-0.37247145,0.37538105,0.10735444,-0.03745894,-0.07601002,-0.10605553,0.27087498,0.10628543,0.380663,-0.10672851,0.1909868,0.3486786,-0.18406242,-0.024855629,0.031809837,-0.7648204,-0.16607414,-0.050292455
Pancreatic Neoplasms,-0.25608602,-0.14126761,0.76249975,-0.6087725,-0.5130248,-0.52195585,1.2209618,0.37209383,0.14503238,-0.7623114,0.8023522,-0.5689763,-0.39952302,-0.18035588,0.28180373,0.19497588,0.025801603,-0.08734542,0.5441004,-0.43371895,1.1207113,-0.15611939,-0.36350575,0.69147635,-0.37878394,0.11485778,-0.4072951,0.3508073,0.8496489,0.9747534,0.20108639,-0.25607356,0.24322289,-0.11898266,-0.33631897,-0.08630164,-0.04372391,0.75621694,0.9676574,0.742039,0.2016412,0.7113474,0.16668472,0.14343593,-0.50474703,-0.54807234,-0.6131207,0.1020478,-0.049250335,-0.3929156,-0.6913261,0.19924256,-0.17806432,0.0030179024,0.47731903,0.21455276,0.20733689,0.22636832,0.23917732,0.52376586,0.17002474,0.5903727,0.29178774,-0.035967827
Hematologic Neoplasms,0.31798306,0.03585918,0.15179515,-0.43866336,-0.33164057,-0.11329354,0.24561688,0.09508608,-0.40016213,-0.3508633,0.43997142,0.020640709,0.09910569,-0.2984621,0.06768529,0.4328407,0.04256407,-0.45110565,0.2630802,-0.08465545,-0.029599201,-0.16969296,0.4604192,-0.034910943,0.4519214,-0.27067244,-0.17125168,0.2210947,0.21479622,0.27827513,0.22622171,-0.47972882,0.087514,-0.15117607,-0.14729533,0.06678887,-0.1129825,-0.1576157,0.071731515,-0.48053232,-0.034761395,0.3810398,0.046447657,0.1400824,-0.07825446,-0.279967,-0.35503834,0.18762577,-0.28886306,-0.0812336,-0.03068402,0.087816745,-0.08194725,-0.081046805,0.38383436,0.07313297,0.13877563,-0.27785835,-0.3027278,-0.22449152,0.15782152,-0.02381121,0.42783862,-0.2882771
Atherosclerosis,-0.41911176,0.08219144,0.52125525,0.01510609,-0.026416723,0.48650643,-0.1271385,0.25742275,-0.10904503,-0.04395921,-0.5566311,0.15462945,0.27413386,0.21668634,-0.15787028,0.3562411,-0.49054807,0.28081107,0.39148384,-0.6266103,0.22412932,0.37774163,-0.21672462,0.6358965,0.30144736,-0.34772032,-0.18161967,-0.10708783,0.033346523,-0.16281074,0.24737948,-0.3348274,0.37950957,-0.114679284,-0.23637874,-0.07436802,0.03277064,-0.10279016,0.0130117405,0.17732401,0.39584404,0.28369647,0.58769274,-0.7989641,-0.41894704,0.015936188,0.046822324,0.15405327,0.04219395,0.48422134,-0.34483868,0.25999516,0.032917958,-0.20307212,-0.39439142,-0.32971826,0.29346722,0.32519898,0.42977542,-0.013301077,-0.33622235,0.21347004,-0.44514418,0.39649552
Periodontitis,-0.258952,0.2614514,0.35055554,0.066544265,0.22859156,0.4162675,-0.44081113,0.21168569,0.09603507,0.19148457,-0.33765495,0.26723975,0.37709224,0.11875489,-0.0110953115,0.45331198,-0.56890917,0.05061676,0.098210685,-0.34548658,0.28145465,0.3178314,-0.057603903,0.11489495,0.2794956,-0.2165447,0.011574244,-0.11623909,0.12206522,-0.30274191,0.17861088,-0.010130214,0.460522,-0.021362526,-0.34590465,-0.38070643,-0.12147671,-0.2388599,-0.31753466,0.15306601,0.1857581,0.23815897,0.42092824,-0.4666972,-0.3752436,0.15322879,0.035326596,0.07663483,0.08044002,0.46557194,-0.16915283,0.13837661,-0.30722013,0.10675805,-0.10055411,-0.15137286,0.50694025,0.092682965,-0.04408723,0.107405275,-0.47611573,0.30135098,-0.3181931,0.124275416
"Aortic Aneurysm, Abdominal",-0.28747588,0.25535712,0.3701439,0.074908346,0.22765622,0.45689517,-0.4455477,0.22429906,0.09511303,0.18757282,-0.36345845,0.2678333,0.39409393,0.13344699,-0.0020907484,0.46990103,-0.592665,0.06455683,0.11362441,-0.37425703,0.2777482,0.33895385,-0.055410694,0.14454693,0.2954965,-0.24663827,-0.00061793707,-0.12526406,0.12204889,-0.30977675,0.19858369,-0.025162287,0.4874613,-0.023987053,-0.3572866,-0.39072594,-0.11993792,-0.25420818,-0.31186765,0.15307629,0.18790753,0.2634262,0.45658395,-0.50607103,-0.39198646,0.16429925,0.027123438,0.08989933,0.08273994,0.49365762,-0.18397793,0.15439646,-0.30261093,0.102416985,-0.11491952,-0.1673227,0.5240888,0.11551957,-0.022250367,0.09511184,-0.49263427,0.29615855,-0.35101882,0.15226062
Precursor Cell Lymphoblastic Leukemia-Lymphoma,-0.24498734,0.2573818,0.33566317,0.06779369,0.2208163,0.39144018,-0.4304132,0.1994251,0.09504845,0.18774265,-0.3233166,0.26326862,0.36471787,0.11226486,-0.014841541,0.43686825,-0.5496403,0.046085168,0.08730589,-0.3278177,0.27845803,0.3013854,-0.058436744,0.103169546,0.26663232,-0.20833483,0.019119091,-0.10814788,0.11842791,-0.294717,0.1697912,-0.009830523,0.43829137,-0.017135773,-0.33470905,-0.3681995,-0.12547444,-0.22851342,-0.31095535,0.14961198,0.17847028,0.22440693,0.4005956,-0.44312227,-0.36580077,0.14324689,0.037690192,0.07363699,0.07873528,0.44950593,-0.1611991,0.13027032,-0.30059904,0.107212305,-0.093776956,-0.14528254,0.4914124,0.08604674,-0.052698303,0.10846026,-0.46303377,0.29609874,-0.3030399,0.10769212
Aortic Aneurysm,-0.28971258,0.26711702,0.3770062,0.078374065,0.24499734,0.4630493,-0.4694475,0.22923109,0.104936734,0.20321463,-0.3634301,0.27523932,0.40669233,0.13483131,0.0010257978,0.48701334,-0.6076349,0.062288254,0.11070592,-0.36985245,0.2907053,0.34222662,-0.054697465,0.12991805,0.29992056,-0.24762893,0.0026909576,-0.13003358,0.12805349,-0.31990638,0.20088598,-0.01465076,0.5025953,-0.021371704,-0.37405792,-0.41257882,-0.12841333,-0.26104674,-0.3287427,0.15723331,0.18374588,0.2700221,0.46280867,-0.5048781,-0.40534067,0.17023292,0.031515434,0.09128552,0.08913132,0.5056696,-0.18168907,0.15537378,-0.3225905,0.112029344,-0.112000935,-0.16086335,0.5422193,0.105912626,-0.037931673,0.10046135,-0.5117705,0.30799752,-0.35537782,0.14748695
"Carcinoma, Basal Cell",-0.25152326,0.2626379,0.34628266,0.060433753,0.22578725,0.40127203,-0.4359541,0.20819159,0.09219117,0.19032542,-0.33089378,0.26730233,0.36845297,0.11711353,-0.018916989,0.4469304,-0.5602451,0.04827189,0.09759092,-0.3381935,0.28399456,0.30901033,-0.061907172,0.11163276,0.27335843,-0.20707692,0.01399064,-0.11227099,0.117976464,-0.29743594,0.17217666,-0.008834386,0.44866225,-0.020799145,-0.34013742,-0.37338632,-0.12050036,-0.23167643,-0.31629866,0.15477449,0.1891087,0.22999498,0.4105091,-0.45609367,-0.3727188,0.14580438,0.040782347,0.07293132,0.08030762,0.45636767,-0.16761474,0.13774696,-0.30613738,0.10209436,-0.10000357,-0.1468882,0.4978431,0.087686114,-0.043835714,0.110129505,-0.46985796,0.3029381,-0.3060517,0.11982168
Cardiovascular Diseases,-0.2885737,0.26745307,0.37838158,0.076947995,0.24715929,0.46074307,-0.47128338,0.22979881,0.10433976,0.20603423,-0.36201498,0.27315226,0.40622833,0.13545446,-0.0019346003,0.48821816,-0.60645235,0.063539125,0.11277269,-0.36862904,0.29510242,0.33875573,-0.05852281,0.13025886,0.29794973,-0.24515584,0.0008861628,-0.1297233,0.12719129,-0.31810397,0.20091039,-0.015413471,0.50240874,-0.022334483,-0.37591738,-0.41362923,-0.1266871,-0.25677633,-0.32739627,0.15998992,0.18352117,0.26886916,0.46212626,-0.5046043,-0.40941834,0.16667129,0.036084913,0.09100887,0.09170451,0.5061633,-0.18112323,0.15779586,-0.32341942,0.10818852,-0.114660315,-0.15795279,0.540697,0.10232224,-0.037526324,0.101375006,-0.51490235,0.311425,-0.35374632,0.14761052
Coronary Artery Disease,-0.3076015,0.033960775,0.31693316,-0.037804052,-0.046710804,0.38674757,-0.045458794,0.18915167,-0.10350765,-0.04326655,-0.4006414,0.062494576,0.1738032,0.19246066,-0.13777122,0.24462266,-0.38036248,0.16970712,0.2560159,-0.45163125,0.16933267,0.23878129,-0.1619361,0.49535012,0.18874462,-0.24666643,-0.14759463,-0.026555097,-0.061687164,-0.05532205,0.22587712,-0.26076797,0.22256738,-0.10518809,-0.09019635,-0.057315845,0.11094363,-0.04355948,0.04496001,0.17166698,0.26306015,0.21050538,0.45015645,-0.6510094,-0.31252316,-0.01667809,0.081037395,0.082633115,0.050719537,0.38866305,-0.2823576,0.32526425,0.04119786,-0.24801368,-0.25814095,-0.2698866,0.19926399,0.25029498,0.34259596,0.004588953,-0.2672062,0.14481047,-0.3057897,0.372038
Coronary Disease,-0.2962905,0.2296665,0.3734488,0.05995857,0.19527589,0.4591698,-0.40078938,0.22592032,0.06658092,0.15955809,-0.37978154,0.24764387,0.37357858,0.14453351,-0.0241816,0.44989738,-0.5764762,0.08099568,0.1359279,-0.4010176,0.2711334,0.33332002,-0.07501155,0.20245948,0.28974777,-0.249525,-0.021378348,-0.11302122,0.09867723,-0.28346586,0.20836042,-0.06410614,0.46359366,-0.038027927,-0.32955804,-0.34957096,-0.0877551,-0.22822613,-0.26826894,0.16001202,0.20675822,0.25821254,0.46613044,-0.5429633,-0.39106232,0.13935286,0.03697575,0.08957487,0.07979527,0.4907593,-0.20245008,0.18250543,-0.25913027,0.05390288,-0.13970295,-0.18663654,0.48939192,0.1373408,0.030530196,0.08550968,-0.47517565,0.2868193,-0.35078123,0.18712635
Diabetes Mellitus,0.26626593,1.0541148,0.28532735,-0.44926995,0.31851137,-0.04863224,-0.43820107,0.10658039,0.18283701,0.2816552,-0.06943904,0.012252495,0.22922643,-0.031062357,-0.7150513,-0.11535621,-0.80084705,-0.38250345,0.40704376,0.092249155,0.6106319,-0.014656946,-0.17232665,0.04675237,-0.35999832,-0.17718223,0.13666561,-0.17417106,0.30774295,0.5726038,-0.06611963,0.8064512,0.18123206,-0.015995637,0.23152477,-0.740403,-0.41411614,0.091915056,-0.34866023,0.750626,0.534359,0.112077355,0.25203922,0.19498844,-0.5510393,-0.106565155,0.575127,0.06385705,0.3639828,0.594098,-0.16158439,0.2227819,-0.74084944,-0.2248899,0.024843164,-0.29730025,0.8423628,0.22447607,-0.19190174,0.5823432,-0.7320254,0.90239,-0.35856408,-0.1110432
Endometriosis,-0.3155869,0.08787734,0.34696424,-0.008918096,0.015454519,0.41315746,-0.14082079,0.20468697,-0.06274146,0.007288112,-0.40940085,0.120177574,0.23065709,0.1843792,-0.11104729,0.30612603,-0.43949598,0.15578188,0.2352205,-0.45513037,0.19853055,0.27423635,-0.14268187,0.4349521,0.22433224,-0.25664413,-0.117084116,-0.053351842,-0.015827142,-0.122166544,0.22471686,-0.2185596,0.29472306,-0.088206664,-0.15978555,-0.13223808,0.056036517,-0.095564336,-0.03668562,0.16961518,0.26073185,0.22753786,0.46668255,-0.63751,-0.34046292,0.02334899,0.06752146,0.09012855,0.057564203,0.42321455,-0.26766735,0.28666937,-0.035298873,-0.1697879,-0.23738173,-0.2552211,0.2809076,0.22898574,0.27227318,0.024296222,-0.32487977,0.18599738,-0.32660636,0.32998368
Intracranial Aneurysm,-0.2738308,0.28105187,0.37132186,0.07121178,0.24882779,0.4424384,-0.4861782,0.22265565,0.10320875,0.21334252,-0.35065097,0.28206462,0.4061322,0.1310734,-0.011017835,0.48445868,-0.60249203,0.048563965,0.10744982,-0.36583385,0.30425885,0.32257402,-0.063134804,0.1139714,0.29030445,-0.23401748,0.014027374,-0.12343109,0.1249785,-0.32224172,0.19345702,-0.007954784,0.49823835,-0.018597377,-0.37564707,-0.41780794,-0.13239098,-0.25437388,-0.3408102,0.16820094,0.18933967,0.25317279,0.4450493,-0.48768565,-0.4115636,0.16026703,0.04026944,0.08589849,0.09365773,0.49682456,-0.17692974,0.14969392,-0.33424354,0.11771533,-0.11063348,-0.15012248,0.5406419,0.09545876,-0.050791644,0.11052355,-0.52102697,0.32084474,-0.3352471,0.12790446
Frailty,-0.258952,0.26145142,0.3505556,0.06654426,0.22859155,0.41626754,-0.44081116,0.21168572,0.09603507,0.19148454,-0.33765498,0.26723978,0.3770922,0.11875488,-0.011095312,0.453312,-0.56890917,0.050616764,0.098210685,-0.3454866,0.28145465,0.31783143,-0.057603903,0.11489495,0.27949557,-0.2165447,0.011574244,-0.116239086,0.12206522,-0.30274191,0.17861086,-0.0101302145,0.460522,-0.021362526,-0.34590465,-0.3807064,-0.121476725,-0.23885992,-0.31753463,0.15306601,0.1857581,0.23815896,0.4209282,-0.46669722,-0.37524357,0.15322879,0.035326593,0.07663484,0.080440015,0.46557194,-0.16915281,0.1383766,-0.30722013,0.106758036,-0.1005541,-0.15137286,0.50694025,0.09268297,-0.04408723,0.107405275,-0.47611567,0.30135098,-0.31819308,0.12427543
Glaucoma,-0.25895202,0.26145142,0.35055566,0.066544265,0.22859159,0.4162676,-0.4408112,0.2116857,0.09603508,0.19148456,-0.33765504,0.26723978,0.37709224,0.11875491,-0.011095312,0.45331204,-0.56890917,0.050616764,0.09821069,-0.3454866,0.2814547,0.31783146,-0.05760391,0.11489496,0.27949566,-0.21654473,0.011574246,-0.1162391,0.12206524,-0.302742,0.17861089,-0.010130217,0.46052203,-0.02136253,-0.3459047,-0.38070646,-0.12147674,-0.23885995,-0.3175347,0.15306602,0.18575811,0.238159,0.4209283,-0.4666972,-0.37524366,0.15322879,0.035326596,0.07663485,0.08044004,0.46557203,-0.16915286,0.13837661,-0.3072202,0.10675804,-0.10055412,-0.15137288,0.50694025,0.09268298,-0.04408723,0.10740528,-0.47611573,0.30135098,-0.31819314,0.12427544
Leukemia,-0.2840343,0.27725458,0.36557406,0.0792698,0.23541842,0.4646866,-0.46651304,0.22344454,0.1036378,0.19606936,-0.36457366,0.29376745,0.4084184,0.12698728,0.0065703224,0.47823352,-0.6148695,0.046901613,0.097140096,-0.3828394,0.2777217,0.3497642,-0.044047143,0.12552953,0.3064223,-0.24781395,0.019523729,-0.12874323,0.13321744,-0.332911,0.19370256,-0.009527467,0.5035325,-0.017288724,-0.3630593,-0.40780225,-0.13699728,-0.27957833,-0.34298748,0.15414385,0.19266373,0.2597933,0.45359138,-0.5013592,-0.38905764,0.1805689,0.015659157,0.085092016,0.07768179,0.49885935,-0.18201584,0.1408405,-0.3255211,0.13322368,-0.09719387,-0.1712349,0.55151165,0.1212596,-0.044676844,0.10505671,-0.50405085,0.30603084,-0.35173672,0.13440216
Myocardial Infarction,-0.28144908,0.26915798,0.37496644,0.0746025,0.24780801,0.46011546,-0.4730563,0.22911644,0.10164007,0.20849317,-0.36195308,0.2700066,0.40857577,0.13142696,-0.005621082,0.4852681,-0.60576814,0.05595888,0.113840334,-0.3760429,0.2927799,0.3356537,-0.06312998,0.12895095,0.2968953,-0.24071153,0.0008703042,-0.1272329,0.12764491,-0.31873456,0.20164174,-0.020506784,0.5046433,-0.026111243,-0.3759229,-0.41329253,-0.121567495,-0.25420696,-0.32179677,0.15961292,0.18420732,0.26273116,0.45517412,-0.50674814,-0.40866378,0.16522454,0.033644333,0.09196108,0.09351382,0.5065722,-0.17705886,0.1551283,-0.32095447,0.10477958,-0.11902918,-0.15781471,0.5401069,0.10290115,-0.03604512,0.106356144,-0.5191342,0.3150884,-0.35384315,0.14300343
Nasopharyngeal Carcinoma,-0.3896507,0.5947676,0.56331754,-1.1519411,0.22442356,0.06538901,0.1443364,0.9196038,0.33667335,-0.16013172,-0.3794833,0.1997689,-0.33790252,0.5200602,0.027101308,0.3394443,-1.1324384,-0.124540046,0.29799718,-0.114352256,0.97163,0.092640065,-0.71375394,0.29011378,-0.8740098,-0.2769963,0.19333993,-0.35601217,0.29459602,0.4861552,0.37930858,0.053557947,0.14641228,-0.09985983,0.12913266,-0.31637874,-0.4434579,0.14303394,0.47658145,0.94065374,0.5906605,0.07164186,0.017043531,-0.92000055,-0.6268896,-0.5629619,-0.104139164,0.3349753,0.10309939,0.6080711,-0.69386405,0.70988494,-0.22967541,0.24078712,-0.31256607,-0.17301552,0.7280595,0.59138703,0.34168094,0.6510849,-0.7506023,0.48436442,-0.39303368,0.51876694
Neurofibromatoses,-0.27961245,0.23379028,0.35741854,0.078730196,0.21643698,0.45413774,-0.42214915,0.21857592,0.09574073,0.17039663,-0.35599706,0.2467231,0.38479215,0.12349127,0.009625703,0.4505886,-0.567546,0.06445521,0.10670241,-0.3690728,0.25542253,0.3430912,-0.04351298,0.1460291,0.2923766,-0.23839048,-0.006864544,-0.12289386,0.12647995,-0.29747462,0.199386,-0.027260736,0.4751222,-0.032237668,-0.33867964,-0.37152573,-0.10418963,-0.2444102,-0.29565245,0.13941889,0.18091969,0.25730273,0.44607288,-0.5023756,-0.35691255,0.16840881,0.015805628,0.083541356,0.07322359,0.47357616,-0.17688794,0.14055562,-0.28076032,0.10627365,-0.10710481,-0.17370836,0.50571024,0.11452655,-0.02587618,0.091006674,-0.4614527,0.27529362,-0.34735066,0.15131311
Peripheral Arterial Disease,-0.29067495,0.2515403,0.37400278,0.069787964,0.21945581,0.46085766,-0.43614882,0.22649358,0.08558171,0.18216929,-0.37136483,0.26462197,0.39141482,0.13700163,-0.011174302,0.46723187,-0.59337544,0.06932142,0.12179174,-0.38942596,0.28065413,0.33804446,-0.06498571,0.16574857,0.2956167,-0.24747205,-0.0066451086,-0.12201313,0.11623573,-0.30505005,0.2024843,-0.038824406,0.48519742,-0.029557241,-0.3516253,-0.38114086,-0.10955517,-0.24666421,-0.30109784,0.16005005,0.19723983,0.26035586,0.46183038,-0.5235127,-0.39713597,0.15550457,0.03255967,0.08889945,0.083073296,0.49702364,-0.19111952,0.16483647,-0.2919905,0.08706246,-0.12452129,-0.17440741,0.5178768,0.123253874,-0.005519172,0.09476027,-0.49437058,0.30013412,-0.35256338,0.162548
"Neurofibroma, Plexiform",-0.27961248,0.2337903,0.35741857,0.078730196,0.21643697,0.45413777,-0.42214912,0.21857592,0.095740736,0.17039663,-0.3559971,0.24672312,0.38479215,0.12349128,0.009625703,0.45058858,-0.56754607,0.0644552,0.10670241,-0.3690728,0.2554225,0.34309116,-0.04351299,0.1460291,0.2923766,-0.23839052,-0.0068645435,-0.12289386,0.12647994,-0.29747465,0.199386,-0.027260734,0.4751222,-0.032237664,-0.3386796,-0.3715257,-0.10418962,-0.24441025,-0.29565245,0.1394189,0.1809197,0.25730273,0.44607282,-0.5023756,-0.35691258,0.16840878,0.01580563,0.083541356,0.0732236,0.47357616,-0.17688794,0.14055562,-0.28076032,0.106273666,-0.107104816,-0.17370835,0.5057103,0.11452655,-0.025876185,0.09100667,-0.4614527,0.27529362,-0.34735066,0.15131311
Stroke,-0.06803619,0.43106702,0.25308543,-0.14930125,0.2085451,-0.013304636,-0.37906116,0.1375031,-0.029938856,0.2968784,-0.16562778,0.32864478,0.15422542,0.11149254,-0.31978914,0.34016082,-0.44790193,-0.0051930766,0.12645091,-0.16207689,0.5104153,-0.025457937,-0.30773678,0.042569082,0.07514116,0.030502414,0.07479085,-0.015188383,-0.017197542,-0.17423001,-0.02333501,0.017088477,0.17603019,0.017845867,-0.27288136,-0.2774441,-0.1372262,-0.0380992,-0.2898312,0.32340235,0.26980957,0.0100630745,0.14257544,-0.19465634,-0.5576507,-0.135144,0.31830403,0.0024146992,0.1566677,0.3481537,-0.13937409,0.25575623,-0.38561103,-0.15726614,-0.14685461,0.046752434,0.3204983,-0.052176457,0.015347176,0.21527126,-0.5298553,0.5094746,-0.01785042,0.0046732975
