,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ESRG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.261699259377955e-21,0.0,0.0,0.0,1.3018047161513073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.360728287400485e-161,0.0,0.0,0.0,0.0,0.0,3.88892362952366e-09,0.0,2.6610081739794516e-11,0.0,0.0,0.0,1.2316207031744914e-295,0.0,0.0,0.0,0.0,0.0,1.2083699754674562e-299,6.2524824645786845e-164,0.0,1.1161611321037844e-119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4710625828925498e-170,7.375684085525035e-73,0.0,0.0,0.0,0.0,0.0,1.0543228338666069e-05,0.0
GAS5,0.06601264631775751,0.0022129159582635997,0.012615386145336683,0.004401790466391053,0.03136128356195683,0.0,0.0023840323983133076,0.2076407258604679,2.1008569844853528e-11,0.0036887327146555666,0.0,0.06537475504525726,0.0,8.00155472719483e-06,0.017256119412516993,0.0,0.02412852295148805,0.004837306117913664,0.061316860716669454,0.09890896228847322,8.209132629083918e-05,0.05986204163415769,0.36636176424790023,0.0,0.1333477469403514,0.22677899244236238,0.18014608895013146,3.4362244697878956e-06,0.0002551611120485994,0.013459730013695926,0.005885164796124458,1.6574544603214185,0.004239524954001956,5.111978472297971e-05,0.9947969125786499,0.0,0.011637883378187672,0.037067256333717186,0.09566161674833318,0.0,0.0022114479032826983,0.023753439170331063,0.0,0.015459803992227563,0.03639828933937604,0.023082303221330213,0.10706661202925971,0.12018837336935252,0.25845079703915236,0.04248528080438765,0.11211372968224181,0.0,0.0,0.029658337771568136,0.17107117308941377,0.0007415759925944083,1.4445500805400042,0.01814512054720432,0.00032858328699176534,0.4626643860940925,0.031622591906742534,0.014307923325846563,0.23805235694420995,0.015900967219556472
GHET1,0.16130259267592065,1.875086579465705e-14,1.6692488090530562e-16,5.464738999225653e-10,3.469387896111148e-21,0.0,2.13740217694806e-12,1.1565004708011288e-11,1.8079047473044255e-18,1.2980940056510883e-09,0.0,9.383945044320396e-05,0.0,5.141516564599203e-10,5.604381950003573e-13,0.0,1.7583175753338252e-43,0.00018022010682331124,0.2294064212747466,7.070715267087829e-10,5.3701063244996874e-73,0.020816384245181594,4.627486482381074e-06,0.0,3.6181816003557385e-16,0.0645147190454893,0.0013098223617515439,1.6525588203394737e-23,2.6664471840779265e-12,2.0331407981651094e-40,0.0006536222873561873,6.44067489280963e-05,1.7580643225269862e-11,4.550148496599507e-06,3.0547443150137813e-09,0.0,0.46004449903047606,0.0,0.0013612017924734547,0.0,7.165941324557736e-12,0.00010074702907765645,0.0,1.1944047323142974e-14,0.0046031484890158205,0.007265110362209566,2.591465142946246e-08,1.5364067763543182e-15,0.0003284167079608383,0.025721870100500303,5.037258035478413e-07,0.0,0.0,6.147801871622513e-05,0.2769917225039417,8.091288497839595e-08,2.636898388643522e-06,0.4154384274574607,0.01995089707902491,8.826679914436933e-09,0.15986118486014736,0.02168013593273629,9.542066978158925e-13,8.410900647090184e-08
H19,0.008037827124401596,0.07195558533946349,0.0008926459932734869,0.058339984805596476,0.02376440936658701,0.0,0.006696323154187454,0.004566140176094851,0.0002545292432428649,0.0015470656814853918,0.0,0.008320499327889717,0.0,0.6139806029177037,0.04014438649614141,0.0,0.0015569408215619707,0.3240164079975278,0.007417197376415226,0.08788807643929479,0.11504333673450459,0.0011889713273393729,0.04968233894830613,0.0,0.00030214375112250257,0.002695206304410908,0.0041916809304694425,0.08021175306438776,3.4393321648689885,0.11730509227921038,0.008881561068115338,0.9375849237783482,0.06886286698740399,0.003350749564981809,0.01295308779390602,0.0,0.01375483230213563,0.0038770807138037615,0.000815049745498347,0.0,0.00983627020175539,0.010480912296613496,0.0,2.868100006790603,0.8940120299793402,0.23156421840206073,0.3079572484201454,0.00011603843043904814,0.27962493276476447,0.005621511693468419,0.014757538069307902,0.0,0.0,0.003871215438350286,0.0016433632483993108,0.6010956364808023,0.3994979589960925,0.0012631807280137069,0.0008434876085301697,0.030902437268993325,0.006184998192519389,0.24719943498424726,0.17935929323006258,0.05242076720547889
HAR1A,1.606033718992236e-73,0.0,0.0,1.144191300110551e-186,4.2341096043820407e-184,0.0,2.081958941542503e-230,9.346943554648538e-157,2.713159937252095e-19,2.1302246614029605e-31,0.0,5.000044215402277e-11,0.0,0.0,0.1348167280937636,0.0,0.0,0.3800506776444504,1.876203985189683e-192,0.0,5.982059873002927e-07,1.5526209911273257e-123,2.0358948278126873e-283,0.0,0.0,0.0,3.473690954765642e-57,0.0,0.0,4.5399788348892395e-07,0.4812949882327086,0.0,0.0,0.0,4.9797117920688524e-17,0.0,0.41507337088794916,0.0,1.0004453952749885e-11,0.0,9.76225984076232e-163,0.0,0.0,7.182871955397352e-14,0.0,0.0,7.250032737418082e-09,0.0,2.6412718289733075e-142,0.16167777536572994,0.0,0.0,0.0,0.21731702052279508,0.017246238355705965,1.3226443571651837e-29,1.593263810016334e-46,0.0,0.0,0.0,0.056677050754969996,0.0,2.2176602439583837e-06,1.376467606716794e-33
HAR1B,4.6916723557099695e-74,0.0,0.0,7.561071784438835e-187,7.763597860518881e-185,0.0,1.5594152330231854e-230,1.783416899355336e-157,7.901136069725483e-19,2.605103929294363e-32,0.0,2.1498411147976964e-11,0.0,0.0,0.09035969501956446,0.0,0.0,0.32763289906383225,1.124047956489639e-192,0.0,2.9527925018418888e-08,7.517777072116382e-124,1.44412205013649e-283,0.0,0.0,0.0,6.58706636172398e-57,0.0,0.0,2.3341055664924896e-07,0.3437156725544839,0.0,0.0,0.0,1.7523604766959516e-17,0.0,0.714036773628905,0.0,9.156821786720434e-12,0.0,8.981561586629748e-162,0.0,0.0,1.39013062763606e-13,0.0,0.0,8.53075968047362e-09,0.0,1.263647862047817e-142,0.2415654030597861,0.0,0.0,0.0,0.031648859217769075,0.006896094832190466,1.2118201392680869e-29,2.6566955169500763e-47,0.0,0.0,0.0,0.008969574584273434,0.0,2.540491315764186e-06,2.0866005657073204e-33
HCP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6562414203144633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3450367021338138e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1121577221669706e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8235673118582584e-148,0.0,0.0,0.0,0.0,0.0
HIF1A-AS1,0.0035982918432211214,2.1091611136194185e-22,9.876613614679455e-32,2.4014457880243964e-07,1.672849848267567e-12,0.0,3.5185167268372963e-08,3.467447260056505e-06,0.0,6.268816014111148e-20,0.0,1.631891646342795e-20,0.0,3.814457185752507e-95,1.762728890565153e-07,0.0,3.674475025021682e-12,7.321349005619507e-43,5.914234479426343e-23,2.554362510653052e-12,0.47187545523763613,7.724029901579446e-07,1.762512149631622e-48,0.0,5.43285160957378e-91,2.1915559062493483e-31,6.518797558754052e-08,2.1467543859243995e-12,2.1827092019518233e-41,2.724509062358796e-12,5.2849083098501985e-05,0.0006198516396840172,1.0784874823898996e-26,3.0293736144252303e-179,1.4023332545373228,0.0,7.76989747516283e-30,0.004299671803769167,7.955213931278133e-260,0.0,0.2783614577293629,3.1975006621332323e-223,0.0,1.7395568172131419e-06,6.4346469861708375e-50,7.563946633571573e-05,5.6463250479134e-10,9.78169072123986e-310,0.00019745320852103108,0.004673948832420101,4.031893097518659e-20,0.0,0.0,1.73493904927892e-36,1.5217594769525193e-12,2.0985407038916477e-29,1.7793425782620173e-13,6.800464744132161e-29,1.5798284892103187e-231,1.6462966115766878e-20,2.012130710723278e-05,4.708488964290425e-19,1.323064555082309,1.258772799282932e-06
HIF1A-AS2,0.0,2.9124706751127233e-07,3.817012608656123e-09,1.3695008372354695e-05,1.5409817592775909e-09,0.0,8.283511315540502e-15,4.5869064279693096e-06,1.1502000476762744e-26,2.9426484045659147e-10,0.0,1.5058426278538028e-08,0.0,2.615516882325186e-08,0.01950107293886527,0.0,5.391774083459272e-19,0.001285444540555627,0.011631921676588016,3.1152015218048987e-06,1.4104535661902254e-60,1.8419750315894645e-05,3.822057372673738e-05,0.0,2.4997768916945787e-17,0.027777426134794777,0.24670587086686316,7.028644352155181e-13,1.422946020974688e-10,2.822662389808579e-22,0.00031773456077881885,0.016247298373415566,2.432998109855949e-11,0.04382763095007313,0.000600793322832834,0.0,0.48399393980334127,0.3917721847724999,6.689545848485273e-07,0.0,0.7846738281328429,1.9553058429073916e-11,0.0,0.00013089632624427216,0.07268198504225007,0.018235703784417967,0.8805292304702331,6.80031590218468e-95,0.05512543389074169,0.0008921854486106422,3.994634035863354e-09,0.0,0.0,4.774432369488918e-10,0.027516949636821542,2.721856662434995e-05,2.893834966868282e-06,0.0036899708987931648,0.01640801226606469,5.565531880961657e-06,0.003823048189050489,0.004505099482287776,0.002847987247853332,2.9320309143706725e-05
HNF1A-AS1,1.8268596643129902,2.3985578717526837e-05,1.765988743735541e-08,0.00010421533200765918,0.009740783296839,0.0,5.077709922084118e-05,0.0002068523663046187,0.0379593510592489,1.024205216727785e-09,0.0,9.164851633837378e-35,0.0,4.00605944119164e-10,0.004703608929545629,0.0,0.009096292482401434,0.0020033383737280146,0.023108532126541875,9.304280884143471e-05,6.02207100235519e-62,0.0002516733508204432,0.00021112271638389275,0.0,9.516814167569948e-16,0.20976725155155218,0.009678471171508324,1.8165108983068804e-206,0.06089205948569462,7.075248954546935e-07,0.002828236899111113,0.0001302649119083514,4.0705492100003474e-20,5.151406530566346e-149,0.20253342750187503,0.0,0.0010861543713785431,0.0405720030953265,0.0037963770637184056,0.0,0.0005758771109392128,1.0500484550661135e-06,0.0,1.6587400638896066e-06,4.774320479415051e-05,0.0041288953394311365,0.000790484294140295,2.070459709359462e-98,0.00023550307225710427,0.04020034388888495,0.0017439528060867147,0.0,0.0,0.016602813289885495,0.0022618703630780026,2.1778562667099325e-08,3.0073020242338443e-06,0.0005991361019197604,6.676088499677361e-05,4.481814439696648e-05,0.0027936473442956565,2.9634745549145964e-10,0.04001868652322619,1.1351860904126932e-06
HOTAIR,0.1095084376280417,1.1919620035503562,0.398327237038023,0.0008656397491422543,0.1261678649454258,0.0,0.00449909184025702,0.2277559161758081,0.008573411844426922,0.000373374394458819,0.0,0.02747824229987052,0.0,1.7348511165480458e-05,0.02986579917191272,0.0,2.2062679906575573,0.08113176516157455,0.07236829232282724,0.8319222517305054,0.0005573607426385111,0.08728422632704404,0.018674015578375086,0.0,0.005555641145706297,0.24916613702520898,0.04634756235434183,2.1396533043564318e-07,0.042260656025290846,0.026405450029765763,0.07166916419115846,0.5971299475878825,0.005783764684037411,0.00011295555621466415,0.37918929148414365,0.0,0.07258324994941269,0.008746714787736061,0.07896071312228617,0.0,0.004899109055652367,0.005115070731803967,0.0,0.036034433300691546,0.3297548992168877,0.006683959959442237,1.3983194363022269,0.0005185763989319789,0.1889794203966674,0.31763315887986504,0.019683960152979865,0.0,0.0,0.0018110453962375966,0.03810330378324861,0.4906235162065227,0.3651024797315311,0.01966844952594786,0.0032561463092592603,0.03859867819068424,0.12957804202991807,0.044079115839413346,0.165867165971735,0.05964282876704111
HULC,0.10765828404222731,2.946073041463344e-05,0.0004749629527391105,0.0019453778049378782,0.46936629193192947,0.0,0.001761281447359409,0.005902056272807844,0.006328967699704202,4.2787493190943924e-05,0.0,1.0942260274960731e-05,0.0,6.9778119750657e-09,0.2544291626064266,0.0,0.010415024224675854,0.0001778239334126161,0.04516359268686158,0.04144128024097876,2.596741865107659e-40,0.048011855941743044,0.8798615522735738,0.0,0.0001445038484868179,0.3091371866190413,0.01055240868246104,3.4989550631514055e-06,0.11788590695281696,1.874934618007315e-05,0.009236348251700242,0.008098379898742642,2.0144470971457038e-11,4.2641765411743926e-136,0.08695031946129411,0.0,0.028799865284832634,0.10271423983534071,0.0024541685728723616,0.0,0.009777606876825029,0.0039205904869703155,0.0,0.01036721161765692,1.1698052106801597,0.011201266523971725,0.00023670375396855515,0.010172437941916218,0.22736884596733073,0.2643646871097218,0.032867231288198843,0.0,0.0,0.03343140268692855,0.013695127389094668,6.22330319611654e-05,0.20256833594301346,0.02290507527408556,0.003941437050456706,0.006134369433340479,0.03318418526979244,0.006638696418252843,1.2875813275252965,0.0001795708537282555
IFNG-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108257645680306e-262,1.0194707411423872e-192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0547231916847315e-07,0.0,0.0,4.720292080071457e-24,0.0,0.0,9.36829569928839e-166,0.0,0.0,0.0,0.0,0.0,0.0,0.7072945909925423,0.0,1.4864273280830048e-07,0.0,0.0,0.0,0.0,0.0
IGF2-AS,0.07337367293242489,1.0703254164495714e-82,4.371700575415331e-61,3.8256423284922385e-06,3.6150205351601355e-14,0.0,0.00014070408748441445,2.9869799826326734e-13,7.3115288805044e-163,8.337892244054977e-32,0.0,1.456115819443782e-44,0.0,8.217846353284597e-31,0.00028188746889440413,0.0,2.529227485731737e-08,1.0414247299956542e-05,2.5286735833384002e-08,7.659203809351302e-24,2.2411780041777092e-130,0.00046086106248984004,0.0011202716787993333,0.0,8.986866000785865e-28,0.00022764426275957567,8.246918408704592e-17,1.93262396114e-313,5.275787285016757e-08,0.0011351539066225427,4.706865225507768e-70,3.932073211792401e-14,1.4028295208367847e-09,1.545815176223196e-84,0.0007797448288412975,0.0,1.5335856391117038e-16,0.018673624065996656,0.013682180680629511,0.0,0.005276600156469974,3.9478198290658277e-16,0.0,2.9606985829026218e-08,0.43081498745015623,4.430729514400268e-29,5.204629369249953e-26,3.513497978612542e-132,0.018738007860222554,0.014971913537175306,1.3601465753745887,0.0,0.0,0.11272890173382175,8.008688829840858e-23,3.2982687872005634e-09,1.5421596717809792e-71,0.0001470904084426009,8.852474866530234e-14,2.1124708252576336e-18,0.36640079875994125,2.1036066817571102e-52,3.8677184361066566e-12,3.946656369584141e-09
KCNQ1DN,3.075720629358996e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2352179817131366e-35,1.0631692939758405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093977513800931e-12,1.0814197938105914e-298,0.0010058433110439176,1.8082659033896194e-44,0.0,0.0,0.0,0.0,0.0,1.2304626373009413e-265,0.0,0.0,0.0,0.0,0.0,5.813513769235634e-39,0.00017584393885174138,0.0,0.0,0.0,2.9657731062505512e-148,1.344885516172114,3.9011412268662645e-05,0.0,0.0,0.0,0.0,2.452637232362506e-56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNQ1OT1,0.044159054182764966,2.1192845792849716e-21,6.376707716063968e-12,1.2186333094761206,1.3354701577599852e-08,0.0,4.697195418772471e-06,8.653541805690782e-08,3.861521470775442e-14,4.901087551854206e-08,0.0,3.4505505082894545e-06,0.0,1.3869560325506592e-07,1.4987065960685243e-06,0.0,1.107445547318026e-08,0.00217962264858509,0.14972583759567235,1.217819668840082e-10,3.051687076934752e-94,3.7901219910903407e-05,0.0002276920509340755,0.0,2.0983855923638816e-101,0.05948012115859413,0.06950864504147089,0.09308532780257717,1.1168648265899522e-06,7.059567008980715e-06,1.1812839055424098e-14,0.003522740423500913,5.0232719933525e-19,1.073238417331935e-20,0.032327944315134756,0.0,0.13031191561377317,0.5648671059170276,5.067526711170348e-05,0.0,0.13881388768370936,1.659943305749714e-05,0.0,2.4746040758266123e-05,0.0006734841525781975,0.0013101359291581955,8.16636703097158e-06,4.742920011060765e-15,0.32076564532414953,0.002184152836391447,7.804757282910044e-12,0.0,0.0,0.0094895380649992,4.634918483738578e-08,1.624813494299665e-05,4.314093284670421e-11,0.0,0.09609580969426793,4.133871666849666e-08,0.00029139235994219705,0.1296380155177675,5.960967948613536e-07,0.00010698858852939175
LINC00032,9.85632003173684e-31,2.4256990533979168e-130,8.39331879300893e-259,7.328259921449426e-274,4.28138515565132e-37,0.0,1.2992282030549283e-236,3.2149368140133427e-06,0.0,7.853016049296897e-16,0.0,0.0,0.0,1.4846453081568332e-188,2.1302710624874624e-11,0.0,1.4960387231211355e-45,1.0419354289280829e-36,0.0,6.301672279054672e-78,1.644523973293439e-182,0.0,5.935252325742999e-19,0.0,5.136265791634541e-68,1.5621635380006886e-17,0.0011270680556603827,1.8570631816706007e-251,1.1998277157158916e-22,4.862784154414796e-273,1.2750138084395749e-21,3.128407610694179e-07,0.019725322251789218,5.439754906535001e-205,1.8082140296603795e-51,0.0,5.988971348115993e-189,0.0,1.41040728474231e-28,0.0,4.7510313761152186e-29,1.3398192448057224e-22,0.0,4.212368479730472e-28,2.847674555978951e-20,5.540929669425018e-22,1.61849203698814e-22,0.0,0.0,0.6655561581628486,0.0,0.0,0.0,0.0,0.0,2.786075047336803e-156,1.8898324366705356e-11,8.285559758716999e-145,0.0,1.847737184846061e-14,4.013100708854417e-26,3.24443414611877e-14,8.424362270002485e-37,8.23401785187955e-72
LINC00271,0.0,0.0,0.0,0.0,3.556958772460611e-130,0.0,7.210628466204199e-20,2.555363528101067e-05,3.728961142443743e-80,3.1014978364660494e-13,0.0,1.6686197748939264e-23,0.0,0.0,1.2552230404305931e-05,0.0,0.0,0.0005632567550182365,0.0,0.0,0.0,0.0,0.0,0.0,8.148522612707815e-223,0.0,0.3140330017436426,0.0,0.0,0.591939379111453,0.08613152854782574,0.0,0.0,0.0,4.983033427337031e-286,0.0,3.554518740133394e-14,4.784556532801336e-267,0.0,0.0,4.516822118488422e-277,0.0,0.0,8.794155066439316e-86,0.0,0.0,1.6955892022771374e-179,0.0,3.1002540349742434e-06,0.46050277141822693,0.0,0.0,0.0,0.0,0.0,4.689955567750815e-137,0.0024409315026501658,0.0,0.0,1.9450820222590755e-13,0.0,1.5561931661262278e-34,5.48093706163343e-16,1.775883836407875e-74
LSINCT5,0.10611276765881056,1.1485147654090944e-11,2.505436091164271e-06,7.118038266607399e-07,4.924423836167719e-06,0.0,7.988162327629109e-17,2.844341379939417e-05,9.05400127235287e-27,2.677714967843566e-11,0.0,0.33625079160337146,0.0,6.76244525288073e-05,5.2267783021619435e-11,0.0,1.5456181200303904e-09,0.0020160160904132375,0.00671052701719891,9.563940708987605e-11,7.7201890413472e-09,0.06614453579396573,0.002551212090326364,0.0,1.4375659030531164e-31,0.013096107533817201,0.11504762578266023,9.556377394420407e-27,1.2732760125539637e-27,1.0884885980208263e-66,0.00026123808240760066,4.310422702316159e-06,3.161224081575731e-14,1.329330639088814e-21,3.5088335483289705e-12,0.0,0.029738085063177308,0.4206422103840064,0.00012936816433736323,0.0,3.126100274886557e-13,2.513061115078002e-12,0.0,0.0,0.0005286874416898436,0.6554761118312233,5.28643725839028e-12,2.7181407163273786e-84,2.3705036821441852e-05,0.011181337415250837,7.992123232880223e-09,0.0,0.0,9.108573439331111e-17,0.024955465007279288,8.748184794789003e-07,5.047046124316614e-08,0.0063757646462515765,0.10114157332279629,9.214338673120342e-05,0.09696668617712578,4.609698344607961e-06,9.044004614278115e-09,0.0003439700563915786
MALAT1,0.02974647935932927,0.5454424021610105,0.07397770795305052,0.016380091962875903,0.10972158376589344,0.0,0.004609420488946565,0.047820223999921675,0.0027683196211717984,0.010498499488548063,0.0,0.002935741373114305,0.0,0.00026441697959567927,2.2053051341782623,0.0,0.09414164055898844,0.34562144928198446,0.1833180296633427,0.0007252004885035606,0.0001220958982707381,0.016465698753910418,0.6179198435440542,0.0,0.0005939295163887376,0.1668143265744716,0.021371188144382307,4.5300227576525926e-05,0.003217225898901698,0.07037261304706492,0.10580643625159664,1.3132696035330644,0.0010529416899499474,0.03721410436090464,0.008828818548038877,0.0,0.0817846187282829,0.07973570902607602,0.08384557846828433,0.0,0.0525578413456064,0.03798604920419162,0.0,0.33054112655301365,0.010386309710087303,0.0011066074910815135,0.034302379714494485,0.006324791521856751,0.02528815001320384,0.006407962261508165,0.02675648176720886,0.0,0.0,0.026925009519188768,0.028584169539504194,0.05685901695266976,0.4344314419942976,0.02619822174782109,0.039816988868712336,0.01963809883498843,0.03392002285068179,0.05899440485820118,1.00179712902169,0.1746131561341661
MEG3,0.16714761622354762,0.15155616841617842,0.025278354165340165,0.08977589710250389,0.652513925417249,0.0,0.3486954329429177,0.18435911539920652,0.00037134084925372047,0.04773523635293305,0.0,0.004805757048811399,0.0,0.000769637520218326,0.16080446690036287,0.0,0.016757370396303144,0.616408732480783,0.0662856876308349,0.05794773713692269,0.0011511285625670858,0.02341603349096609,0.04146579078254735,0.0,0.0032048493613360297,0.06171215442298324,0.035456999887183975,2.8322694187655507e-06,0.09781072716815965,0.1357870813737637,0.3402676076054342,0.08036947578078717,9.780749770587423e-05,1.252302018084948e-06,0.001336108728487984,0.0,0.015284416655157692,0.17408980849231703,0.04435954631010415,0.0,0.002278500293448611,0.06074920979688549,0.0,0.24075084698828933,0.020812833898817606,0.013755034696826759,0.5897848853637511,0.0008788810851726639,0.22948452144831297,0.01010208977684727,0.14708941747887985,0.0,0.0,0.0045584015584154355,0.00442963651364128,0.10769312486104511,1.0288263791257528,0.010474332476411363,0.008163689893882976,0.01749277045349025,0.015936595118335187,0.09544280467933779,1.8211073068336157,1.3361715425072445
MESTIT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.890769445701999e-83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.665560584374703e-51,0.9496290734354337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.864995833337228e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIAT,0.14790404162108164,1.5860662465624692e-13,9.449632033909938e-10,0.00011410381594206988,0.0004894628659608898,0.0,5.3703185332339526e-12,3.220632094653193e-07,1.3913897300491938e-51,0.0011035545676948344,0.0,1.7087108298364168e-07,0.0,2.7868736503163243e-119,2.133636786504708,0.0,1.4142937390177492e-06,0.839588306311187,0.021910415177624893,1.7256980439169669e-09,1.9875183958648867e-05,2.7560132557150343e-08,0.0008425108796838505,0.0,1.7612865320100836e-16,0.053258489944034065,1.8973000879991603e-06,1.786556e-318,4.831428340561234e-14,0.06000561402941398,0.016598514755209837,6.834320233085206e-16,1.0916824938713596e-09,1.5237612944718885e-98,0.09698606219838464,0.0,0.003962999679317895,1.2598957493564942e-08,0.17018359186628887,0.0,0.0003832548552690917,7.481921715341256e-24,0.0,4.428279317308552e-06,4.741379492635964e-06,9.077304232136917e-85,5.028718675246255e-07,9.631862761911163e-149,9.84962196799472e-05,0.03476233873828202,0.0006538248259227914,0.0,0.0,0.004341323417321831,0.33697479113950746,0.9191913568125267,0.0024973635905504036,6.207548135795343e-05,0.00019598797027568128,2.840943053387349e-22,0.15004869922674582,2.0496700885541623e-05,0.10652166393598739,0.23354212260257906
MINA,0.14245266703857426,3.418948759696788e-11,5.302915770149603e-07,2.1731501863963255e-08,2.9852811900395413e-07,0.0,3.6145561788988974e-07,0.00712089330358036,2.1532388012787196e-146,8.632033032055125e-18,0.0,7.088165392131835e-32,0.0,1.8324682637760974e-10,4.876917490889132e-07,0.0,0.0004995420393731003,9.31620891425332e-05,0.0013492552414813804,1.7826983726956288e-09,4.383801047724687e-57,0.06755204774237783,0.009991501389288336,0.0,2.7796629289338874e-25,2.002943121901864e-07,0.00031968303142112375,1.034004558898136e-82,4.2662675177549e-06,0.002069672980129666,7.881719913390851e-06,1.8027391931334052e-05,8.872910101091499e-07,7.950882296656757e-122,0.00862228231048186,0.0,0.001867850673079104,0.5205234480708736,0.5646472103449122,0.0,0.0027727218469578907,0.0032414258445174157,0.0,3.922187723646912e-06,0.010211237808281554,0.0023029249968494854,3.448828533165679e-08,3.229960276828269e-33,1.0086588489041163e-05,0.00019786537298820546,0.0,0.0,0.0,0.028897579817969782,0.0007440494993626569,3.96270552719614e-09,2.2613992929959854e-07,0.0,2.1116616157136254e-05,0.00027673022253458385,0.1868765252899538,3.4967972270901816e-05,1.5981495257723543e-05,0.0
MIR100HG,3.2175530786564957e-79,1.6906547474195726e-37,2.1517943887743366e-54,0.0,0.010819488892456092,0.0,1.2346327502578257e-32,2.9688841746417575e-09,0.0,1.6663245127745702e-23,0.0,1.1239295394245945e-151,0.0,9.344740605378686e-103,1.001495664367349e-08,0.0,1.1828919398570038e-12,0.012557333047687844,7.428365059436729e-87,2.8061160520203516e-129,5.787081648797019e-108,2.212636807477419e-34,7.145181737341185e-09,0.0,2.377292651317764e-05,1.8314847446840867,3.6894014784741386e-82,5.128564945677751e-31,8.034297342396034e-21,1.0107463374866752e-78,1.6761979071222947e-09,3.795335882452676e-11,9.532797937273851e-85,0.0,4.3510932022398725e-120,0.0,2.626037894592887e-23,2.9971814444897505e-26,0.003818674863932726,0.0,0.0,1.4401733740892722e-70,0.0,4.94720810421716e-10,3.271389959265212e-12,9.013842464270657e-127,2.5655568715594897e-22,7.287923038876036e-123,1.908959608179118e-24,6.523066164111816e-19,9.02267001465214e-144,0.0,0.0,0.0,9.006446540728461e-35,0.00024615308258220506,2.3942759363983505e-16,1.4103473104205972e-44,0.0,2.4026680453603975e-08,8.611366666609049e-10,1.8463558000073723e-21,1.963883740456488e-18,9.838881481802325e-14
MIR155HG,0.20358497697633643,5.638374079204994e-45,6.915452607693427e-06,2.5966270740749884e-53,2.174254696276264e-25,0.0,1.0917884615714927e-185,1.7246562286992262e-218,2.236357375242638e-142,0.000321828578868434,0.0,6.846312374631315e-18,0.0,2.936732146849055e-150,0.002926179801862054,0.0,3.4312848642598374e-50,5.997948268869254e-11,7.699797115168711e-12,2.8273251100104917e-18,2.1360993627360335e-156,2.876607056749127e-42,1.6756907927840705e-137,0.0,7.917968405008922e-13,6.675706252336974e-199,0.0,1.0722966919639372e-64,4.3710148463347446e-23,0.0,2.988976780199317e-33,1.919745807092476e-10,4.876294247456531e-77,0.0,8.332351870636172e-94,0.0,1.848693351023901e-88,9.469607052335864e-43,0.0,0.0,1.2346919592393872e-21,6.917389586398559e-06,0.0,2.755520501949481e-114,2.1606371623815994e-06,6.559488493295517e-33,7.379126593947877e-15,0.39663619799651695,3.0330573622773384e-06,2.1580824946510163e-06,0.024478101517239444,0.0,0.0,1.276666725348913e-106,0.7836893543261331,7.134982425238941e-23,1.6403410270248706e-45,8.109194360055874e-280,0.0,0.0,0.0,1.997892286915831e-45,5.682680920063331e-18,5.551979716111998e-53
